,6PG5,6PG8,6PG9,6PG10,6PG11,6PG12,6PG15,6PG25,6PG27,6PG28,6PG30,ML11,ML12,ML15,ML17,6PG33,6PG35
23,0.12379183271758178,0.10500844235280193,0.07179656944269833,0.11380453713466769,0.0573310079405782,0.19056861130977065,0.013714807403007918,0.05806302025515858,0.14622972289475347,0.09432341625257182,0.059282159730657084,0.03770323020953123,0.05570370102395965,0.24799856046071814,0.066297119220363,0.07894283386993278,0.10350403373891576
24,0.04898396874386924,0.11988777631193821,0.08065413799828275,0.17410414069929658,0.16080433044095546,0.1462332795795575,0.0,0.23893637832311054,0.03847562839766506,0.1268306504660254,0.2672544414248414,0.11976737129747261,0.043954316297194124,0.05337528969787069,0.012019199116780942,0.46468197781475973,0.26495320564893593
25,0.078964447845966,0.014305275476909856,0.006812792461216653,0.16007157468428096,0.03954645889609731,0.0695371485712053,0.0006994422771936481,0.2070186459309544,0.27408565258645756,0.33256731937940587,0.07408379897220568,0.026631774424390058,0.13938009056532158,0.10337535883503082,0.07697013164211464,0.13263398535784826,0.09107797640222844
26,0.015547181368958978,0.07977368277752032,0.14320498531767928,0.042849205852720014,0.05290130073983797,0.002195652368500932,0.00027563195389808414,0.047838366796262334,0.07326213237053772,0.1961201469803112,0.05944458978411398,0.02232209851710875,0.09861097445736423,0.1057961139480428,0.03431635172252049,0.636218190502486,0.06699042017863455
27,0.08575539450582337,0.019096810597922557,0.04321274412240725,0.5147264192457294,0.141566304988812,0.008649652075473956,0.014506434741418498,0.0944046400526235,0.1503844682037245,0.06607327079241093,0.2055750260120418,0.2710306219221557,0.3785837050412503,0.27324403168050015,0.05030355311050376,0.3017596114934632,0.2723267332969529
28,0.028530919491878085,0.3230911841402657,0.05725890249099964,0.03704211356701675,0.03466751436462127,0.0795939769194116,0.006837614430301935,0.19868106456265802,0.04523553963471686,0.061664750121650014,0.14020861002682372,0.162853534971863,0.08804395268923695,0.1692513920582454,0.051809751558505285,0.06819833001671706,0.3703948980950486
29,0.022092411529219418,0.13104694874447603,0.058952735675924586,0.000905335754533323,0.19122459544420442,0.047994809596000436,0.0010420020573818172,0.0514931283850135,0.047067991517932464,0.28272444635261046,0.050842760364476706,0.13836081880623716,0.05311714488547043,0.14021084200989403,0.3635142555197432,0.06402381734922583,0.36822404279069615
30,0.06028530733269602,0.38912987632174223,0.11667100823949239,0.04324235392640201,0.007589543844444196,0.40901267899728205,0.0019383866062675351,0.0502980148884319,0.0774044031089227,0.10081305158749705,0.23731396749881756,0.04092431823288477,0.2989972621603782,0.21529392599806202,0.10513679482314331,0.06245627585653962,0.007090806560745461
31,0.04424992187533464,0.12527889705810707,0.19746234341683622,0.04105856202626577,0.15101305626112183,0.0028213035161467667,0.028141326461547135,0.17148528372283076,0.2653672092325532,0.23016551950519548,0.05255668360927555,0.12483423949701207,0.31275372036076265,0.05405836509104048,0.05107435510805147,0.2635555722952081,0.11499512057643055
32,0.20636616189025023,0.08313706013401026,0.33735839462510225,0.04499373892742663,0.05326298431182221,0.13943158048492976,0.0035998367180973064,0.06282543720842163,0.0359509087626371,0.061662673754158244,0.0036656058025647882,0.02121617109405433,0.05251768355120342,0.15368440101435654,0.20005624384884338,0.13040412975448815,0.07192225640175859
