,6PG5,6PG6,6PG8,6PG9,6PG10,6PG11,6PG12,6PG15,6PG24,6PG25,6PG27,6PG28,6PG30,ML11,ML12,ML13,ML14,ML15,ML17,6PG33,6PG34,6PG35
502,0.70982071,0.046896465,0.034603299,0.022957515,0.036041563,0.020240967,0.040262554,0.010870159,0.037080781,,0.057810607,0.021576539,0.074515358,,0.14496242,0.024346145,0.044130862,,0.205667006,0.031491299,0.088630641,0.042231998
503,0.02707313,0.05115375,0.030233601,0.027655218,0.007819194,0.032593515,0.147548823,0.000407403,0.086346311,,0.015575908,0.040669261,0.026152496,,0.026778144,0.290081411,0.226771161,,0.057266771,0.182871914,0.00178635,0.002259968
504,0.018293821,0.046082052,0.130255545,0.018023739,0.046659343,0.102199581,0.050704767,0.004680896,0.126762988,,0.00383936,0.024887459,0.114104247,,0.071383538,0.024900102,0.036335341,,0.078820159,0.038494562,0.055174988,0.041233954
505,0.02662803,0.071454969,0.069559537,0.088912136,0.048780859,0.081856981,0.173577422,0.001812186,0.124964043,,0.024041771,0.083809368,0.146709791,,0.071824878,0.020189663,0.041656088,,0.314573166,0.117067703,0.07780243,0.061251335
506,0.083029745,0.364448447,0.210885117,0.001021397,0.007270594,0.458186129,0.189683943,0.001471214,0.027710677,,0.025933929,0.224942371,0.070696384,,0.0483772,0.021335484,0.1532866,,0.052721328,0.03401311,0.029942316,0.044585862
507,0.023529693,0.330072363,0.139250309,0.065524198,0.001012812,0.019403613,0.107204594,0.001861918,0.018325798,,0.152350478,0.128151269,0.116257572,,0.070983284,0.020133801,0.03494956,,0.04403303,0.009359498,0.02939953,0.11875975
508,0.02634285,0.297442286,0.033206215,0.041796323,0.063262938,0.035232818,0.171927101,0.000539033,0.036607866,,0.059577268,0.005028729,0.114672909,,0.21171241,0.021861255,0.13753565,,0.063339001,0.003149271,0.039921925,0.14484533
509,0.249612224,0.048872496,0.026351555,0.019746251,0.007045624,0.096744273,0.038551001,0.000264516,0.02205498,,0.028174514,0.021032024,0.060740011,,0.029477306,0.020011499,0.062469367,,0.128253942,0.034904266,0.164068678,0.076044311
510,0.024326314,0.045043371,0.219974983,0.143107643,0.012390325,0.024503621,0.00543257,0.001550831,0.060115631,,0.126552762,0.175748055,0.019800218,,0.127199432,0.150807731,0.073952914,,0.14574037,0.064148335,0.034808716,0.218813996
511,0.037313882,0.051699165,0.038641532,0.071838653,0.009031213,0.156650201,0.045318612,0.005930781,0.020978351,,0.059059869,0.306839403,0.004465109,,0.167475374,0.094225241,0.159670359,,0.035101138,0.045319439,0.155063857,0.461937001
512,0.189708232,0.103165237,0.012122752,0.223760691,0.007091266,0.427342008,0.044046903,0.001265659,0.083120412,,0.172361501,0.026974866,0.114025663,,0.128698186,0.084955806,0.195400358,,0.078832918,0.101495061,0.026114006,0.063206653
513,0.120469058,0.062633974,0.034309719,0.095119235,0.043455126,0.16185333,0.225067906,0.010115492,0.0359728,,0.047786636,0.029465724,0.01779199,,0.031187618,0.023420358,0.067751541,,0.025603555,0.030693902,0.035896433,0.103783696
514,0.025724681,0.084070447,0.204297593,0.090574,0.083373226,0.051071506,0.169668893,0.000616665,0.019385786,,0.08338553,0.023247638,0.026669036,,0.034141915,0.022220778,0.145381972,,0.028554471,0.05976738,0.066533829,0.038235406
515,0.060889583,0.157451533,0.058116674,0.043392812,0.142938448,0.146689982,0.048452101,0.000750396,0.032830965,,0.098630754,0.224561265,0.07269791,,0.288112461,0.11946106,0.007049207,,0.050086919,0.041334463,0.030662409,0.2037299
516,0.022935482,0.096412755,0.045291174,0.141691305,0.010294707,0.019582703,0.053468653,0.002831641,0.019527073,,0.016384999,0.049913984,0.016575061,,0.118190225,0.022967142,0.037294871,,0.44744948,0.02154219,0.098117367,0.001628441
517,0.044281138,0.052231194,0.150827858,0.003639793,0.007339642,0.038152218,0.064644489,0.00169846,0.01901296,,0.124769166,0.168326821,0.160176749,,0.028979915,0.036678543,0.0735069,,0.05557535,0.038934895,0.029089229,0.056990496
518,0.206959239,0.047169922,0.052837527,0.226837111,0.006582189,0.058299766,0.008248126,0.003313404,0.065529974,,0.415453405,0.114470745,0.131917045,,0.208870373,0.100811156,0.099172191,,0.072522581,0.120244932,0.348225511,0.053743532
519,0.015288978,0.065909004,0.140877508,0.029523012,0.020628121,0.033086271,0.041914377,0.003042546,0.019542962,,0.016528474,0.168744566,0.02566643,,0.135374342,0.078473728,0.033450654,,0.082514082,0.042535104,0.041597824,0.125894275
520,0.172984589,0.211633095,0.036483998,0.070638977,0.005807582,0.02496947,0.039878946,0.016037774,0.031659327,,0.000942971,0.053338969,0.018009187,,0.029708438,0.021879555,0.037908326,,0.055922505,0.008129639,0.03108526,0.063459538
521,0.124741917,0.196142538,0.048804963,0.020580997,0.00911881,0.084496913,0.337513965,0.022093904,0.016335946,,0.068532665,0.070063397,0.019773989,,0.246234818,0.024302881,0.259389579,,0.257322214,0.030702879,0.092216722,0.066316713
522,0.038246829,0.04750854,0.172228041,0.179153267,0.080098596,0.000868311,0.081609094,0.005886215,0.034378875,,0.002605677,0.179763267,0.066816722,,0.108232682,0.140007346,0.034172001,,0.094395841,0.202928181,0.051413477,0.215857664
523,0.006078202,0.082476019,0.034412722,0.153980995,0.02576797,0.095727561,0.046037648,0.000643166,0.017241606,,0.0259443,0.00661275,0.185273292,,0.029766945,0.190020828,0.19922721,,0.272508923,0.042491098,0.038031758,0.007155741
524,0.085533171,0.106218484,0.032039597,0.023065835,0.02820699,0.022130884,0.364404653,0.001355572,0.213536593,,0.114788457,0.060672784,0.002438074,,0.263983147,0.0213025,0.031397441,,0.058986415,0.072328297,0.151588499,0.071638934
525,0.025568626,0.285396492,0.034052862,0.144838725,0.000328348,0.118832116,0.043621458,0.010797016,0.134213768,,0.150325655,0.022274583,0.137558639,,0.436050696,0.020998823,0.077175725,,0.050378485,0.197487484,0.032500927,0.41869781
526,0.194530013,0.052225517,0.150494223,0.142934712,0.002388373,0.161842884,0.005105906,0.002855702,0.045368308,,0.016994271,0.094311848,0.096006389,,0.004228717,0.138649716,0.221118137,,0.263740578,0.040385158,0.002767075,0.044270381
527,0.048446991,0.033865364,0.034079648,0.016229609,0.042341885,0.022040251,0.068986683,0.007484947,0.016692325,,0.052484081,0.301397382,0.022679762,,0.052167552,0.034543706,0.204225779,,0.051716572,0.329757528,0.019326243,0.045406733
528,0.129567036,0.053120623,0.034703438,0.070582779,0.04051754,0.025982948,0.064530748,0.00023238,0.081534545,,0.029668334,0.024185734,0.161933535,,0.559870406,0.023264981,0.037317559,,0.107818026,0.236273273,0.034076543,0.056097118
529,0.025760076,0.192558671,0.305147879,0.021745534,0.013729693,0.160782202,0.032960088,0.00454908,0.078637494,,0.001544572,0.235390987,0.017047539,,0.208795144,0.076425184,0.031324572,,0.202919635,0.126368269,0.058474243,0.119845604
530,0.144580946,0.247020481,0.03403782,0.132139849,0.117534942,0.023065176,0.036896173,0.000488575,0.039464875,,0.179194913,0.063008314,0.11701392,,0.028854875,0.021330192,0.227936152,,0.495119164,0.031065438,0.206701241,0.060815639
531,0.012561236,0.05031398,0.064887032,0.140806953,0.023307467,0.400032397,0.155150211,0.001974246,0.035739918,,0.099273782,0.290334286,0.094144041,,0.056357359,0.04123284,0.041061058,,0.293567034,0.203338378,0.023070809,0.046823347
532,0.021863389,0.048232337,0.046510646,0.028745565,0.04051223,0.26585076,0.031433214,0.016664504,0.061213654,,0.019855878,0.025641245,0.03013001,,0.191743168,0.114250669,0.038169156,,0.087783657,0.065823563,0.002439803,0.043474315
533,0.023279382,0.31996126,0.187378395,0.028932339,0.007392284,0.021421761,0.202148062,0.004883469,0.04059532,,0.06134748,0.033989561,0.121538396,,0.047791306,0.026437858,0.037371186,,0.026469432,0.023708458,0.035126946,0.175693703
534,0.131848926,0.263520611,0.035893711,0.000984639,0.001186849,0.002221442,0.189494107,0.000695644,0.17963957,,0.01722888,0.104794329,0.095452415,,0.059555114,0.022880108,0.419534573,,0.051471586,0.027955623,0.116677004,0.079040909
535,0.024905398,0.057262562,0.030871221,0.044453273,0.031396997,0.022180068,0.047795119,0.003481919,0.006904533,,0.025843158,0.031629818,0.016484713,,0.121754078,0.096345433,0.148249925,,0.358038177,0.190373265,0.052417364,0.049097029
536,0.018406513,0.058719781,0.148806664,0.150407494,0.013011552,0.022955067,0.04419352,0.002748251,0.106919666,,0.005353578,0.222763229,0.060704862,,0.031141303,0.021329583,0.038224332,,0.050288458,0.049052461,0.064052894,0.349349528
537,0.029406891,0.310944473,0.060340818,0.025667488,0.016872051,0.378411214,0.244092144,0.000290285,0.020457345,,0.060866018,0.062631935,0.02822498,,0.028185776,0.363608006,0.038353077,,0.329612683,0.033789713,0.130746745,0.492245144
538,0.176051773,0.176546687,0.138870287,0.208738103,0.010952809,,0.392426018,0.00320378,0.051503043,,0.163267897,0.004979472,0.024291301,,0.158115229,0.020701004,0.214487572,,0.028948064,0.122890541,0.029443982,0.064868372
539,0.12266622,0.606594076,0.037763611,0.031601782,0.07760519,,0.04018716,0.003324313,0.017051045,,0.032455448,0.00534087,0.13592258,,0.030863966,0.042118559,0.034011269,,0.296575161,0.030647893,0.041189222,0.020035816
540,0.02786095,0.050587016,0.049239682,0.022958643,0.099836963,,0.066879662,0.003517447,0.04918803,,0.091413769,0.049737603,0.01832597,,0.053136202,0.173860692,0.044052435,,0.04456245,0.043511302,0.058168964,0.050468518
541,0.21158583,0.172400859,0.053220535,0.047849284,0.011612978,,0.042484998,0.020174414,0.182618952,,0.07824068,0.02249228,0.016652294,,0.167974858,0.044125848,0.25195854,,0.141156031,0.007061637,0.039301354,0.080634988
542,0.110461133,0.05543017,0.032492468,0.043432115,0.055740682,,0.42633425,0.002485597,0.046066645,,0.085078282,0.023500392,0.076636937,,0.161414317,0.030074447,0.147918084,,0.042095676,0.12487995,0.047130717,0.157807284
543,0.20323384,0.071420168,0.122394567,0.033834951,0.011355502,,0.037312452,0.000710608,0.087353018,,0.133877879,0.026023025,0.162873972,,0.034393836,0.086279185,0.038320746,,0.064126992,0.046247251,0.143602571,0.037052403
544,0.037661784,0.060611599,0.034710341,0.020511204,0.106730203,,0.004720894,0.000876374,0.068422802,,0.014763505,0.026999807,0.114728709,,0.159610049,0.024946668,0.032308863,,0.095482493,0.127010568,0.034191033,0.266141286
545,0.106355133,0.048411948,0.095133758,0.116511274,0.062990917,,0.052798618,0.002078408,0.052699282,,0.028603113,0.150957179,0.016494797,,0.056251948,0.021240734,0.173815842,,0.016269528,0.024553347,0.024407067,0.195444113
546,0.023826162,0.19644961,0.050597511,0.020261813,0.065616087,,0.001512393,0.000415235,0.195296079,,0.407713384,0.110428649,0.100691469,,0.17669057,0.158532643,0.034430157,,0.600444113,0.011408149,0.117932639,0.047532251
547,0.182510175,0.091390997,0.078409076,0.064244044,0.010991761,,0.069254009,0.001353868,0.10111189,,0.055839609,0.048649579,0.000408735,,0.044660058,0.003194023,0.00643477,,0.064439505,0.001410274,0.098511903,0.200235524
548,0.101441605,0.050861973,0.156468273,0.019726117,0.000719583,,0.153486091,0.00062264,0.018685441,,0.055243672,0.170140491,0.235279128,,0.191380409,0.084053763,0.150484249,,0.077119786,0.208452725,0.039510254,0.062554384
549,0.026307359,0.236303378,0.106045959,0.068951266,0.00026282,,0.206045301,0.000310058,0.033847204,,0.171193328,0.080434502,0.150945979,,0.172437413,0.021840357,0.293019733,,0.083097146,0.122472604,0.175659465,0.263043175
550,0.018408557,0.090383769,0.087249132,0.031896683,0.016131218,,0.040485882,0.000376855,0.015827407,,0.078498299,0.027747083,0.001272203,,0.189591907,0.019950623,0.038409482,,0.086305545,0.04128569,0.031106158,0.082569152
551,0.099958242,0.058434427,0.055156044,0.003349826,0.015754109,,0.052968216,0.002994369,0.12931896,,0.016022941,0.052927461,0.087664649,,0.028350792,0.105558892,0.16605125,,0.067414075,0.03518861,0.019465461,0.066263367
552,0.206274073,0.196862152,0.139034653,0.296840782,,,0.127789602,0.084454069,0.109416683,,0.198777092,0.26656181,0.116420167,,0.035835001,0.023577133,0.220130901,,0.078267045,0.133410299,0.035761286,0.044631388
553,0.028585481,0.197011788,0.037057323,0.028382766,,,0.040482727,,0.097855982,,0.069591449,0.121294833,0.020269061,,0.2161748,0.03178768,0.066857478,,0.057403476,0.017913923,0.314795142,0.255564974
554,0.182950856,0.050230802,0.063127412,0.219840794,,,0.038575936,,0.024347781,,0.017847511,0.031677676,0.007461788,,0.14687745,0.15948816,0.2307922,,0.065024725,0.131065056,0.037653602,0.069783338
555,0.189264091,0.048862498,0.255505832,0.112183048,,,0.274766364,,0.029673203,,0.022053935,0.032384133,0.130897682,,0.03628452,0.081259992,0.15759329,,0.460567134,0.034499232,0.144856461,0.046589772
556,0.358513133,0.053630502,0.047481143,0.19221921,,,0.164214231,,0.016804036,,0.085134409,0.050669816,0.010716692,,0.00726173,0.107546479,0.03502458,,0.059877128,0.119760606,0.027719885,0.082113336
557,0.010050894,0.106566473,0.064709962,0.098654087,,,0.037654562,,0.230397169,,0.080489327,0.211985995,0.23310643,,0.204601746,0.026497147,0.015679855,,0.051862261,0.022947949,0.030143878,0.046395291
558,0.100389867,0.051531547,0.057574255,0.028855581,,,0.068749527,,0.027858413,,0.043089239,0.064509871,0.233324076,,0.065034296,0.001507845,0.091830565,,0.224403513,0.001744839,0.464008819,0.190111826
559,0.117129716,0.052145804,0.169733811,0.258925215,,,0.207109908,,0.011524299,,0.075236807,0.032657161,0.007364973,,0.102049613,0.087360097,0.183407193,,0.046010223,0.045990928,0.06445396,0.017360396
560,0.023149813,0.295190721,0.033713105,0.023219117,,,0.050980517,,0.022155136,,0.015707334,0.054704256,0.023771279,,0.032315831,0.021648474,0.033947256,,0.048541668,0.116953206,0.081206249,0.042460656
561,0.329209256,0.058217757,0.05175701,0.134295493,,,0.055068169,,0.09540588,,0.019339064,0.009167683,0.033056836,,0.226772734,0.191625822,0.435322661,,0.052193875,0.022539267,0.02432946,0.13846698
562,0.179330904,0.42994539,0.065376567,0.091098324,,,0.12360016,,0.012625672,,0.26523084,0.049391375,0.102177491,,0.02882182,0.021194475,0.036488626,,0.204659521,0.410001613,0.00177972,0.010283517
563,0.057905045,0.08442066,0.15808355,0.020344758,,,0.145237695,,0.031464637,,0.014205002,0.044223853,0.09387659,,0.04869378,0.019529649,0.240014859,,0.312252297,0.022424571,0.043355848,0.071105366
564,0.265444956,0.379465087,0.046491049,0.025990344,,,0.042992449,,0.018389009,,0.307409984,0.009758632,0.01853795,,0.214387299,0.119531106,0.034554082,,0.074628223,0.2417827,0.038326743,0.069111113
565,0.057779104,0.068282071,0.188495369,0.117313426,,,0.067557979,,0.086408556,,0.084183988,0.02712263,0.024724302,,0.023899365,0.176013237,0.212460304,,0.098159959,0.028412121,0.067329898,0.219547793
566,0.026876459,0.081756857,0.034219063,0.044484128,,,0.213462515,,0.022685895,,0.094310628,0.141940497,0.195098438,,0.128761843,0.019908361,0.037433257,,0.273116562,0.049914966,0.144226334,0.038114178
567,1,0.051939235,0.064002124,0.105638894,,,0.174914923,,0.036341455,,0.016862247,0.084022057,0.034473068,,0.029958885,0.050955481,0.085120632,,0.208051561,0.097580027,0.058817521,0.0133964
568,0.053721551,0.258277384,0.037836774,0.011876073,,,0.037862635,,0.025202439,,0.436296285,0.083459021,0.031607079,,0.049582924,0.022541342,0.206064146,,0.068377993,0.029780881,0.103401411,0.020926089
569,0.228990015,0.106275972,0.03310495,0.020181269,,,0.06626211,,0.017239895,,0.017174159,0.033115612,0.174505491,,0.265407835,0.099753791,0.034277925,,0.557746654,0.029513537,0.029002979,0.050330792
570,0.121972001,0.059728057,0.176529664,0.123444796,,,0.152459548,,0.093124282,,0.112270158,0.009131514,0.021626705,,0.231522396,0.108426133,0.187158433,,0.053096843,0.19979118,0.044986093,0.1665654
571,0.030133433,0.065787899,0.033544655,0.137256038,,,0.223805894,,0.111934004,,0.281528057,0.033977464,0.196060486,,0.165260465,0.020909513,0.111539454,,0.197129935,0.349639722,0.071659984,0.039178392
572,0.302191965,0.159964108,0.028480335,0.018344496,,,0.038543333,,0.020737578,,0.026933819,0.006610004,0.074978222,,0.033783418,0.095613692,0.148491246,,0.051059274,0.103725438,0.039930335,0.007861019
573,0.387648435,0.049356103,0.242467212,0.06430085,,,0.029766807,,0.016215531,,0.095322213,0.033161995,0.021793717,,0.004151069,0.17212074,0.032870043,,0.059602488,0.105698497,0.142420146,0.021968869
574,0.022883583,0.741174165,0.034725281,0.02715146,,,0.040896029,,0.082551852,,0.096794627,0.030656568,0.079426445,,0.174756873,0.022910477,0.190588261,,0.252509518,0.028007414,0.254270108,0.06053272
575,0.275333406,0.030684918,0.453332025,,,,0.233691734,,0.061928944,,0.403889705,0.039874678,0.045420098,,0.033200679,0.179568645,0.058456311,,0.141380696,0.078981187,0.034478559,0.067573788
576,0.022367691,0.064129033,0.03381099,,,,0.077773314,,0.051633306,,0.076800058,0.062498469,0.086825627,,0.031360106,0.01983898,0.040024542,,0.082665069,0.128108422,0.184563346,0.309315279
577,0.310359829,0.053253447,0.036776644,,,,0.174234165,,0.124169309,,0.075403128,0.005959353,0.14580593,,0.240769695,0.019762981,0.038550318,,0.306854416,0.006281331,0.460269043,0.071985269
578,0.115858407,0.052461807,0.178491064,,,,0.042970746,,0.022180621,,0.016120888,0.118108282,0.016802724,,0.031924866,0.126843924,0.20249394,,0.069734709,0.031482947,0.03517796,0.004419286
579,0.026165883,0.047876225,0.034499967,,,,0.271697523,,0.028826669,,0.004770366,0.001566343,0.033033498,,0.146509298,0.038088951,0.036994462,,0.057328348,0.029924125,0.120172997,0.004085079
580,0.018615452,0.041969466,0.081575779,,,,0.049752296,,0.005577938,,0.096145807,0.038711412,0.074103758,,0.033759374,0.027668371,0.213771408,,0.281392572,0.031547873,0.024923245,0.039053248
581,0.108221279,0.054640231,0.075953913,,,,0.040521881,,0.035608727,,0.055769655,0.270076657,0.017027421,,0.068826604,0.019869084,0.032948484,,0.056987722,0.068877346,0.03836663,0.182135164
582,0.058627193,0.193207959,0.153998994,,,,0.173445367,,0.018092095,,0.078941574,0.00297462,0.01019857,,0.096664877,0.204554757,0.062068648,,0.057206277,0.035632684,0.241975781,0.044251806
583,0.158136279,0.242843961,0.23602558,,,,0.0584507,,0.080069154,,0.025575823,0.033650507,0.054443937,,0.119073924,0.023333384,0.156206983,,0.127253289,0.101801608,0.027098415,0.044165529
584,0.002188009,0.071626127,0.04755374,,,,0.224237598,,0.020105018,,0.00657075,0.139470188,0.101046668,,0.02889036,0.02302532,0.034204773,,0.393729745,0.038261456,0.032891952,0.1604181
585,0.076143197,0.164296908,0.155829796,,,,0.152951761,,0.082649719,,0.043098541,0.114138792,0,,0.180507897,0.198967225,0.212578512,,0.373796804,0.031521219,0.006051073,0.059182509
586,0.114874749,0.094504482,0.175691017,,,,0.057238286,,0.049943617,,0.039319095,0.033041936,0.050156926,,0.050674209,0.092161072,0.041224933,,0.051728761,0.094205055,0.01650034,0.056541866
587,0.006792006,0.050415559,0.035418105,,,,0.098760776,,0.121439564,,0.092561578,0.174688445,0.016338233,,0.217980624,0.058655751,0.046709859,,0.024197628,0.026961,0.069879674,0.231527345
588,0.022887256,0.210164964,0.054419027,,,,0.002997698,,0.023314368,,0.016416115,0.038606154,0.016164136,,0.032353296,0.167122639,0.03599248,,0.051674101,0.278777491,0.027510748,0.050660579
589,0.05160389,0.006387981,0.314105742,,,,0.036584321,,0.018180746,,0.017283862,0.028927683,0.069835903,,0.047160539,0.025832771,0.031961901,,0.003725619,0.086677459,0.049775261,0.044935581
590,0.024169998,0.111211165,0.055100557,,,,0.036760833,,0.051780241,,,0.021102014,0.092112619,,0.171986683,0.141103168,0.152630569,,0.276892472,0.063771323,0.13411588,0.054038975
591,0.051391511,0.097105621,0.147284598,,,,0.436583992,,0.018323982,,,0.242507513,0.051513735,,0.03766673,0.007556208,0.030303772,,0.210020237,0.133061848,0.036522877,0.156971461
592,0.051469401,0.053479027,0.039968238,,,,0.041302566,,0.054248315,,,0.025896172,0.092633643,,0.216143887,0.03199419,0.149790296,,0.073271864,0.162919147,0.027688476,0.043040585
593,0.038898332,0.117653143,0.054424786,,,,0.226722655,,0.11694855,,,0.148178109,0.017841306,,0.031977771,0.023716313,0.035111267,,0.04870004,0.026266188,0.106387256,0.210086084
594,0.466796742,0.047319126,0.233905193,,,,0.094269891,,0.001082922,,,0.224425864,0.0201324,,0.279246229,0.157475788,0.063772712,,0.07724798,0.536385559,0.033378805,0.050042424
595,0.453838663,0.070163933,0.073322588,,,,0.073258559,,0.057155216,,,0.087451599,0.102168136,,0.117053633,0.025508058,0.146225419,,0.397851272,0.025353403,0.263738153,0.424897527
596,0.022335688,0.315915752,0.038718945,,,,0.050287884,,0.074836058,,,0.026727576,0.219324016,,0.032768217,0.017666286,0.134249481,,0.05468751,0.145135749,0.030568143,0.042240032
597,0.068862477,0.059890799,0.148024735,,,,0.184050678,,0.02173456,,,0.067460335,0.039954682,,0.202029808,0.024188952,0.175698288,,0.074222313,0.043832322,0.012544108,0.06166941
598,0.022698698,0.727561762,0.086175589,,,,0.049173176,,0.017466932,,,0.026837671,0.017961289,,0.02980285,0.10787606,0.035422346,,0.072093763,0.099564932,0.031043801,0.083427009
599,0.149747545,0.092263151,0.116507503,,,,0.18216049,,0.016831529,,,0.033425734,0.028679324,,0.584239722,0.02508007,0.045511661,,0.061249685,0.034627424,0.265853693,0.230069044
600,0.03936363,0.067375479,0.033345638,,,,0.051871818,,0.177089177,,,0.041401061,0.10946084,,0.031108603,0.033141031,0.212837362,,0.065951271,0.046698653,0.028435871,0.009720861
601,0.163246979,0.045846327,0.058540796,,,,0.054470862,,0.13476749,,,0.003057869,0.110235598,,0.045573243,0.116432783,0.031189262,,0.305927169,0.05297068,0.107341186,0.040947048
602,0.042879051,0.198583073,0.198414518,,,,0.106630603,,0.025407611,,,0.02790049,0.02096865,,0.195368413,0.021454408,0.220947582,,0.078407149,0.123034788,0.028389571,0.147845947
603,0.230154543,0.062603321,0.189094071,,,,0.303183255,,0.018278302,,,0.000966357,0.017052476,,0.163929984,0.024434314,0.034578966,,0.013780265,0.031187329,0.154970855,0.056936744
604,0.190613174,0.02529589,0.031478792,,,,0.0407365,,0.073504029,,,0.161402014,0.110443512,,0.210068754,0.008835836,0.312090428,,0.332034595,0.003299256,0.052971786,0.004611252
605,0.02661897,0.058271413,0.027587196,,,,0.039120751,,0.103156131,,,0.003568458,0.079943546,,0.080143427,0.023411218,0.032957142,,0.01625191,0.044598432,0.006070304,0.018208469
606,0.071762561,0.00083197,0.008409817,,,,0.451595091,,0.08364886,,,0.032814471,0.004328475,,0.106325659,0.036813642,0.027465397,,0.241031306,0.117799523,0.021199235,0.068326106
607,0.109792091,0.005900946,0.032587328,,,,0.039378214,,0.024689306,,,0.066120612,0.020117913,,0.030448557,0.174044918,0.033068097,,0.051515759,0.025725399,0.050347416,0.02857085
608,0.022137553,0.200654772,0.153660933,,,,0.0581267,,0.015280846,,,0.170411279,0.163581306,,0.046031573,0.095425721,0.046142344,,0.061626024,0.004949595,0.053473031,0.245043584
609,0.005964871,0.192220008,0.129942496,,,,0.190293663,,0.019935713,,,0.028229412,0.072382157,,0.050974813,0.01985109,0.034929703,,0.29271365,0.024861144,0.031659076,0.050705057
610,0.12388198,0.051314231,0.031449523,,,,0.040357711,,0.094744389,,,0.02681027,0.016673233,,0.183697429,0.02656863,0.18596601,,0.287403422,0.518899588,0.088074808,0.189818453
611,0.028671334,0.083916576,0.045130784,,,,0.143179854,,0.03875015,,,0.005002041,0.027855739,,0.027415373,0.107472078,0.191155935,,0.04688208,0.024552635,0.025180378,0.077827505
612,0.247745801,0.097735175,0.226215203,,,,0.041728834,,0.029089511,,,0.019190333,0.091954293,,0.340560393,0.021226652,0.12347494,,0.052879408,0.050098935,0.033344341,0.004139599
613,,0.045068913,0.032092624,,,,0.279742307,,0.084783499,,,0.010118105,0.13211489,,0.031829354,0.041139622,0.082906964,,0.061440392,0.113830313,0.053466103,0.043313384
614,,0.177159065,0.021086396,,,,0.039410882,,0.09346237,,,0.029402791,0.017023848,,0.148799831,0.091061123,0.329530768,,0.199405252,0.403015926,0.006654515,0.076627764
615,,0.05106204,0.201570424,,,,0.006078179,,0.021840493,,,0.030094574,0.0603589,,0.10004845,0.021382428,0.054584668,,0.052133408,0.33142156,0.025190843,0.048826885
616,,0.445419058,0.045660134,,,,0.039393673,,0.060793647,,,0.009080945,0.165520088,,0.048754799,0.019811914,0.065330699,,0.072013508,0.040956123,0.107495207,0.008371946
617,,0.046634122,0.066040256,,,,0.21859668,,0.017663119,,,0.113777615,0.377182349,,0.071308837,0.104847205,0.251547155,,0.205763929,0.006451624,0.022678632,0.044376977
618,,0.082835901,0.049374013,,,,0.163657102,,0.086720658,,,0.046650276,0.014092041,,0.056151925,0.031597515,0.035118341,,0.047681952,0.03034889,0.03399571,0.420902484
619,,0.029958764,0.030843553,,,,0.039396895,,0.044801144,,,0.185879276,0.197002121,,0.162663679,0.031284083,0.499666273,,0.061365474,0.104709623,0.104337834,0.067032278
620,,0.059281461,0.149352832,,,,0.152143783,,0.080418853,,,0.010078182,0.030207472,,0.169302973,0.115380547,0.039320653,,0.307484412,0.022289291,0.0288387,0.220697321
621,,0.06468894,0.046771772,,,,0.208874013,,0.126870522,,,0.111310653,0.093433833,,0.030202052,0.03061335,0.074812268,,0.094502906,0.040301299,0.013739089,0.053596769
622,,0.269981787,0.034365642,,,,0.037762578,,0.042380986,,,0.028430031,0.018406764,,0.297853538,0.008111335,0.096714218,,0.434231423,0.03135206,0.256238027,0.03707245
623,,0.046784004,0.121448198,,,,0.064248224,,0.036291317,,,0.028271294,0.369933585,,0.056358629,0.022368461,0.238032687,,0.057625152,0.166480138,0.022422618,0.190884426
624,,0.092250763,0.036690579,,,,0.98552505,,0.020683269,,,0.018929995,0.235051308,,0.242846318,0.093431283,0.041178209,,0.053762915,0.047989744,0.035244166,0.036439624
625,,0.593786024,0.044069293,,,,0.042779363,,0.082896231,,,0.028151566,0.144851637,,0.034414479,0.033596584,0.017949508,,0.19045469,0.115474057,0.005089286,0.02301582
626,,0.052652083,0.161161134,,,,0.045241266,,0.051916027,,,0.031468554,0.093323079,,0.033791451,0.000597723,0.206702599,,0.05893413,0.022867873,0.00157037,0.072660392
627,,0.075963694,0.070560983,,,,0.156487034,,0.019744487,,,0.143499202,0.109749708,,0.006997129,0.022526032,0.034552674,,0.100144131,0.015276637,0.004351281,0.192752898
628,,0.204411811,0.073090558,,,,0.116629581,,0.020635697,,,0.027963581,0.113028181,,0.030405034,0.08741166,0.356981089,,0.201220464,0.045551203,0.067088477,0.039693204
629,,0.051481306,0.174943602,,,,0.290686706,,0.121063024,,,0.028185769,0.017456797,,0.028164843,0.062899638,0.035049917,,0.044620898,0.005962044,0.156610401,0.144585098
630,,0.081914672,0.046657622,,,,0.039412271,,0.023823133,,,0.10229788,0.105263953,,0.106274412,0.154396343,0.336508507,,0.390504448,0.051834571,0.035259378,0.048612839
631,,0.199084114,0.183202448,,,,0.068855289,,0.025212019,,,0.028627442,0.039073221,,0.032120022,0.020901894,0.560653254,,0.010998731,0.025957484,0.002350659,0.149472448
632,,0.049851029,0.03270981,,,,0.006207435,,0.032118663,,,0.024086455,0.087194092,,0.338695754,0.028745765,0.042019746,,0.270693524,0.004420692,0.03190046,0.041276032
633,,0.064099537,0.065518468,,,,0.25896094,,0.051024224,,,0.03177656,0.016478534,,0.032525799,0.115443302,0.072401452,,0.051004078,0.144450524,0.134513818,0.125490309
634,,0.113054067,0.040535575,,,,0.165336979,,0.07214125,,,0.168606243,0.005729168,,0.044826258,0.016836077,0.152742842,,0.010370915,0.267796103,0.027701042,0.053576772
